Season,TeamName,eFGPct,TOPct,ORPct,FTRate,eFGPctD,TOPctD,ORPctD,FTRateD
2018,North Carolina,52.02730658,16.71628335,37.43589744,28.00992966,50.08707009,16.26550717,25.47501759,25.99042229
2018,North Carolina A&T,51.1540526,19.5056223,28.02491103,37.52012882,51.52671756,18.05125573,28.89830508,31.45038168
2018,North Carolina Central,50.43644299,20.85091481,32.91139241,30.33278778,48.51270957,16.71747355,29.9137931,34.34288805
2018,North Carolina St.,53.38364167,16.75743611,33.41666667,34.22590068,51.61372951,20.40217847,31.95785777,33.65778689
2018,North Dakota,51.82232346,17.45701322,19.82758621,35.47835991,56.34700665,19.73401495,29.57746479,34.03547672
2018,North Dakota St.,53.70255134,18.44163186,22.95430393,30.4293715,49.58579882,14.47190729,25.22080471,33.49112426
2018,North Florida,53.58877496,19.25682747,25,27.63086886,53.86235955,13.61638373,35.11647972,23.50187266
2018,North Texas,51.09108159,18.59765749,30.26819923,33.58633776,48.61246349,17.331434,25.65084227,38.75365141
2018,Northeastern,56.85131195,19.84930914,25.3319714,35.10204082,49.38922821,17.93721973,25.63380282,32.98167685
2018,Northern Arizona,44.93865031,21.99351473,27.05667276,42.57668712,55.28621495,18.9858546,29.53629032,37.03271028
2018,Northern Colorado,53.77402719,16.8248407,25.37668517,33.75527426,48.83222116,17.36385162,24.43403591,36.79694948
2018,Northern Illinois,49.51149425,17.02199478,28.3109405,33.10344828,54.37788018,17.35954142,28.87804878,33.46774194
2018,Northern Iowa,48.49435383,17.52407278,24.50396825,31.30489335,49.81378026,16.95036802,22.05284553,25.57417753
2018,Northern Kentucky,53.82420091,17.6239705,28.02030457,30.99315068,47.05542725,19.23910526,26.78244973,31.7551963
2018,Northwestern,49.48688712,17.8346609,29.38931298,29.13340935,50.95619988,18.96468074,27.71573604,37.01418877
2018,Northwestern St.,44.26974144,24.70470161,32.39583333,33.19357093,54.06896552,19.14614375,34.47867299,40.13793103
2018,Notre Dame,51.10630111,14.66836735,31.05998357,30.97643098,49.26470588,16.36904762,28.78431373,22.58064516
2018,Oakland,51.95829095,18.12046988,28.09278351,35.45269583,50.7740687,16.8707823,28.48979592,27.81809386
2018,Ohio,50.95628415,18.02331711,22.50225023,30.87431694,49.86673774,18.06770952,26.52519894,30.06396588
2018,Ohio St.,54.06565657,17.10152692,30.17163505,31.11111111,48.71399177,17.91588535,25.16447368,29.52674897
2018,Oklahoma,53.54025218,17.33184525,28.30820771,33.17167798,51.010565,16.76623724,29.96108949,25.6775379
2018,Oklahoma St.,49.77517986,18.14482765,34.1697417,32.23920863,50.04775549,20.28638457,31.08003108,35.57784145
2018,Old Dominion,50.74152542,15.5125428,32.27194492,32.99788136,47.6945245,21.61507465,26.19047619,30.25936599
2018,Oral Roberts,48.90300231,19.0063117,35.04761905,24.30715935,54.22116528,15.277553,30.85774059,31.15338882
2018,Oregon,53.27146172,17.07997383,30.97418818,31.6937355,50.34431874,18.96900319,26.77100494,36.30103296
2018,Oregon St.,52.05171445,19.35465465,31.77033493,38.67341203,49.57651045,18.62429032,28.73980054,38.2269904
2018,Pacific,48.54566608,17.15113842,30.33707865,40.54682955,53.03476724,18.30093541,27.25450902,35.17972893
2018,Penn,52.89124668,16.65335051,23.75215146,33.36870027,47,16.91423851,22.64631043,31.78947368
2018,Penn St.,52.5534701,17.30009663,31.72932331,31.51462244,48.28139322,19.51420878,28.16691505,32.08065995
2018,Pepperdine,49.54493743,17.16941757,28.45070423,35.15358362,56.98863636,15.50939101,26.39029323,33.52272727
2018,Pittsburgh,48.23670054,20.91176228,23.21428571,31.91870891,50.07919747,15.53040584,33.91304348,31.25659979
2018,Portland,50.61409179,18.11644484,19.19406151,34.64770524,52.41982507,15.84558128,31.39190523,33.46938776
2018,Portland St.,49.20939147,16.50723779,34.70496894,33.34930522,54.99163413,22.00965039,30.53949904,43.27941997
2018,Prairie View A&M,48.93563102,18.51543647,31.36,39.22959959,52.71232877,22.50977781,32.79857398,47.89041096
2018,Presbyterian,49.03846154,18.84186577,25.07614213,28.01282051,55.25487728,17.82771436,30.06681514,29.20075519
2018,Princeton,53.87984981,16.4954932,22.05567452,26.15769712,52.1835443,16.60022649,24.86308872,32.46835443
2018,Providence,49.60726559,17.3861184,28.87323944,38.63524791,50.29211295,18.9629989,29.021827,31.84031159
2018,Purdue,57.67763472,15.80808431,28.00702371,35.6223176,46.9959035,17.70980874,28.02359882,24.1693218
2018,Quinnipiac,50.34871245,19.38909146,27.74030354,37.01716738,53.62244898,16.34596052,28.52112676,30.05102041
2018,Radford,49.25253604,18.74346026,31.97219809,31.17992525,50.05583473,20.24475684,27.96688132,31.71412619
2018,Rhode Island,51.14503817,15.31952607,30.99601594,30.05725191,50.33482143,22.62056741,27.99263352,40.625
2018,Rice,48.01708359,20.77845525,27.62430939,35.14338011,52.49716232,16.40662897,28.53053435,28.54710556
2018,Richmond,52.13114754,16.88069243,23.4141791,29.72677596,55.40166205,19.05300673,28.40119166,31.35734072
2018,Rider,52.56986028,17.64874216,33.46581876,42.11576846,52.75735294,20.5208252,28.58369099,36.81722689
2018,Robert Morris,47.36024845,20.89942153,31.18536197,34.31677019,50.48439182,22.34958548,31.20629371,36.1679225
2018,Rutgers,43.61111111,17.19268636,33.30757342,30.45454545,48.04347826,20.47819972,29.0627687,30.81521739
2018,SIU Edwardsville,47.75440591,19.36828148,29.26829268,32.97328027,54.11658654,17.47407302,29.43548387,45.91346154
2018,SMU,52.01634877,18.01071002,32.73542601,30.51771117,49.54622802,21.67868752,31.74311927,30.57288712
2018,Sacramento St.,49.02654867,17.7383592,23.92755005,27.84660767,52.73529412,17.54126632,29.5887663,33.41176471
2018,Sacred Heart,48.53868195,21.4509304,32.53012048,30.0286533,50.82809823,14.60387003,22.55083179,32.95259852
2018,Saint Joseph's,48.82232463,13.88783073,23.49593496,34.56221198,49.67171717,16.28228431,24.44076222,24.5959596
2018,Saint Louis,47.07100592,19.47700631,33.86809269,45.79881657,49.32233353,18.32281335,26.98863636,35.12080141
2018,Saint Mary's,58.68020305,15.43058129,29.15851272,30.35532995,49.17458729,14.91190629,22.43861135,24.76238119
2018,Saint Peter's,49.15014164,19.63397664,27.06209453,27.30878187,48.43279084,21.32494114,28.86597938,42.2543701
2018,Sam Houston St.,48.22675981,18.82984348,32.53424658,33.96023643,51.77447052,20.05787675,27.38970588,37.60732685
2018,Samford,54.40835267,19.05384579,24.69758065,30.80046404,57.74456522,18.72694158,34.80441324,28.5326087
2018,San Diego,53.10486233,19.59282267,22.38232469,39.30872876,46.30459127,17.84825627,26.43171806,41.88129899
2018,San Diego St.,51.67539267,17.00861533,31.63082437,35.13089005,48.59002169,18.96260769,25.11013216,29.55531453
2018,San Francisco,49.34120854,17.43488733,28.09315866,29.25942753,48.96931927,16.88882822,25.47021944,36.91275168
2018,San Jose St.,48.64777849,23.53830239,27.84810127,34.19188667,53.22862129,14.91585057,24.92581602,30.831879
2018,Santa Clara,48.5915493,17.20487206,23.65482234,30.21766965,56.57894737,18.90411868,27.08333333,32.43421053
2018,Savannah St.,48.05224565,16.66748951,26.70894996,29.33088909,56.61764706,20.8541101,35.80786026,30.83491461
2018,Seattle,50.97493036,19.64654579,29.77578475,34.48467967,47.20531267,15.46935965,27.97927461,41.00719424
2018,Seton Hall,52.87023637,17.7651667,34.26688633,35.16642547,50.26737968,17.72404363,28.39805825,29.8006806
2018,Siena,48.15642458,21.7033538,31.43872114,36.42458101,50.90114691,15.63719901,28.96860987,42.10813763
2018,South Alabama,48.32535885,20.88309322,25.68807339,37.67942584,47.33861835,18.40702176,29.49956102,37.99546999
2018,South Carolina,46.20425997,19.7036649,33.5852225,42.7635172,49.27028605,21.04101773,27.52808989,43.08231173
2018,South Carolina St.,46.71412924,18.42220193,29.61038961,35.81599124,56.54664484,18.96670051,33.20197044,33.66066558
2018,South Dakota,52.12539851,15.66789421,29.40092166,35.65356004,48.404543,19.86385448,27.07231041,29.69172526
2018,South Dakota St.,54.26765016,13.95443832,24.57551385,35.35300316,50,14.21939601,23.28308208,25.57905337
2018,South Florida,47.95857988,21.35451346,28.79776328,33.13609467,51.12885463,16.45581661,30.64220183,32.59911894
2018,Southeast Missouri St.,54.31141439,18.072662,26.15384615,37.71712159,55.18058022,17.18140744,29.33884298,34.45825933
2018,Southeastern Louisiana,51.19324796,19.60225924,29.53904045,35.33178114,49.55481358,20.26674261,33.61111111,28.99276572
2018,Southern,44.33538979,19.34065934,32.91562239,41.50308469,48.75621891,17.3973395,30.14899211,37.58982863
2018,Southern Illinois,52.15419501,18.69621528,25.92945663,32.42630385,50.53733032,19.93955965,29.02033272,34.10633484
2018,Southern Miss,50.32391048,14.60116834,20.5078125,28.32744405,56.03184323,19.81587132,29.06350915,32.82302511
2018,Southern Utah,50.42541123,17.38163583,22.65917603,35.90470788,54.61538462,16.56474432,25.88235294,41.53846154
2018,St. Bonaventure,51.63348647,16.34880232,29.32651321,40.5308831,49.03495044,20.40464331,29.12223134,38.44548774
2018,St. Francis NY,48.70391705,17.71399878,26.19485294,30.41474654,53.1661442,20.90832643,31.86582809,45.07836991
2018,St. Francis PA,52.81524927,16.50242878,25.68807339,33.43108504,53.55160932,18.58338022,31.08504399,23.36293008
2018,St. John's,49.22440538,16.44465306,23.59932088,30.4033092,50.29443255,22.18517499,31.92407248,34.42184154
2018,Stanford,51.89337319,20.63871922,32.75290216,41.60438465,49.65940054,15.92129768,26.95195195,29.24613987
2018,Stephen F. Austin,53.10576385,20.70409472,31.96261682,40.51482932,49.62097284,25.94676249,28.70905588,50.22109918
2018,Stetson,48.90633763,14.93156367,23.24929972,24.95793606,54.56760049,18.49366872,27.49213012,36.96711328
2018,Stony Brook,47.86348502,19.99074503,30.49828179,32.0199778,50.50535077,20.82369273,28.17836812,41.79548157
2018,Syracuse,46.91729323,19.16730332,34.74842767,40.45112782,46.21212121,19.49992464,30.35048471,31.37829912
2018,TCU,56.56360872,17.82144528,34.23255814,34.16117587,52.34933606,17.43864574,26.11012433,30.54136874
2018,Temple,49.27135678,15.91343448,27.6683087,25.57788945,49.84268485,18.67711218,32.35800344,31.46303094
2018,Tennessee,50.77037773,17.86385163,33.41604632,35.53677932,46.6875326,20.44606715,31.10932476,37.55868545
2018,Tennessee Martin,49.78710462,21.57822423,28.62985685,24.08759124,50.69110577,19.0455688,32.10227273,34.07451923
2018,Tennessee St.,49.27636113,21.85763569,25.49019608,37.83597519,52.66211604,23.33236773,27.65486726,35.42662116
2018,Tennessee Tech,49.02179989,19.80776141,28.20512821,37.67467859,51.03525462,20.30183255,30.06416132,36.59764969
2018,Texas,49.97512438,16.96128058,29.39739414,32.98507463,48.29881657,18.02136061,29.05349794,26.23274162
2018,Texas A&M,51.46226415,19.17274645,33.98898505,32.02830189,46.87071722,15.2574698,27.38944365,27.54682503
2018,Texas A&M Corpus Chris,48.0606488,23.03320575,28.79818594,37.02397743,52.25644699,21.17744984,29.3258427,46.13180516
2018,Texas Southern,50.45002369,17.20716015,28.52760736,42.91804832,51.20689655,16.18156783,32.46187364,31.20689655
2018,Texas St.,48.84146341,20.86676373,31.91489362,36.34146341,51.71171171,19.42938571,27.71573604,29.96996997
2018,Texas Tech,52.00381679,17.88565953,32.95546559,39.26526718,46.33964143,21.77726458,28.60447186,37.94820717
2018,The Citadel,49.08088235,18.71314347,27.44939271,32.66806723,56.81227249,19.58758943,33.70473538,30.42121685
2018,Toledo,55.33262936,16.57563447,27.85265049,37.11721225,49.49688548,13.36464769,27.80448718,26.35361763
2018,Towson,51.60382667,18.20911886,34.36911488,35.39673607,50.56379822,18.73346521,27.46212121,39.34718101
2018,Troy,51.42061281,18.05099868,26.88766114,33.64902507,50.16189962,16.5313993,28.85964912,31.62439288
2018,Tulane,51.4896009,18.78570403,27.50929368,34.45756043,50.46498906,17.17812545,30.00906618,34.57330416
2018,Tulsa,50.72254335,18.67955665,32.03703704,41.61849711,49.47033898,17.88368582,29.63590178,25.31779661
2018,UAB,54.71854305,18.99511223,30.71500504,28.31125828,50.60142154,17.60522597,25.04378284,26.84527064
2018,UC Davis,52.02742993,18.67548435,24.47761194,38.52116875,49.43786982,22.02868852,28.83141762,36.56804734
2018,UC Irvine,48.1029106,20.52719578,32.27158424,28.22245322,45.02659574,14.78840986,24.80252765,41.17021277
2018,UC Riverside,45.06999391,20.05000062,26.76056338,32.37979306,49.1217444,19.35347455,31.89655172,38.1586917
2018,UC Santa Barbara,53.01650541,14.91646411,28.65384615,31.98634035,49.8849252,16.63948802,26.98113208,29.51668585
2018,UCF,47.84880148,20.66043897,28.5313377,43.14689613,45.72625698,18.886805,28.55871886,26.20111732
2018,UCLA,53.72393247,16.55429935,28.46283784,35.50148957,49.14489311,14.52131522,26.85758514,29.6912114
2018,UMBC,52.20241217,17.23112179,25.9382819,30.25694809,51.61725067,20.66853227,28.29181495,30.78167116
2018,UMKC,47.78250304,18.21642852,21.30841121,34.44714459,52.4895021,19.99951808,33.5005015,42.5314937
2018,UMass Lowell,52.14501511,18.66933143,26.23274162,39.21450151,55.39273154,20.29691417,32.46346555,33.52872216
2018,UNC Asheville,54.61409396,19.35025741,24.09046214,31.31991051,52.49593055,18.46263092,26.84931507,33.85784048
2018,UNC Greensboro,51.69043846,19.78291821,33.74777975,25.99049128,47.62340037,21.39690921,23.85496183,39.30530165
2018,UNC Wilmington,48.90306122,17.3443932,33.82352941,31.07142857,56.59340659,15.63247907,25.4528122,36.92307692
2018,UNLV,53.525,19.09240441,34.49781659,43.4,48.6865942,15.49996468,29.93298585,26.17753623
2018,USC,53.81784729,15.26451349,30.14827018,29.85280589,50.98870056,19.25002615,28.87266829,26.55367232
2018,USC Upstate,50.13835086,16.08948535,27.07383774,21.58273381,59.50974601,15.04664833,30.75221239,36.08978145
2018,UT Arlington,52.48618785,20.07215346,30.79497908,34.80662983,49.1991992,19.33631077,27.65957447,34.68468468
2018,UT Rio Grande Valley,44.70404984,17.84285782,28.26771654,41.12149533,51.51098901,20.42816501,30.25732032,45.54945055
2018,UTEP,49.28229665,17.80997479,19.14098973,30.98086124,50.55653193,17.32862412,26.99443414,36.49677797
2018,UTSA,51.05580694,17.07622936,26.49918963,29.56259427,49.42648592,16.30779903,27.32463295,41.55370177
2018,Utah,54.49290594,17.48716974,24.10071942,34.41933789,48.3113069,17.52940928,28.62776025,28.83015174
2018,Utah St.,53.19956616,18.82559447,25.40687161,33.24295011,51.92616372,17.59688434,26.43051771,33.27982879
2018,Utah Valley,54.20533643,19.84152103,30.85427136,39.03712297,48.06659506,17.44764842,27.5261324,28.46401719
2018,VCU,52.55837059,18.72877397,29.00763359,28.11723795,51.5060241,17.84692587,26.97201018,29.36746988
2018,VMI,45.67398119,21.37468834,25.40747843,27.71159875,52.0590043,18.82400954,30.41709054,34.23478795
2018,Valparaiso,50.7980356,21.16060155,26.76767677,36.70963781,48.436542,19.53286296,27.9313632,44.08338443
2018,Vanderbilt,51.8028169,17.67126322,28.72928177,36.16901408,52.38095238,14.73382368,27.74621212,36.5448505
2018,Vermont,56.00920069,16.94752046,25.99388379,41.92064405,50.64308682,16.85689201,22.64492754,24.97320472
2018,Villanova,59.50819672,15.04551268,29.56989247,29.42622951,48.47980008,18.19622004,27.0963271,26.6972095
2018,Virginia,52.68438178,14.03491791,27.01149425,24.45770065,44.30416911,20.90718806,25.56869882,26.247798
2018,Virginia Tech,57.66756032,16.98277064,23.90670554,36.51474531,50.38167939,18.56954466,29.4317218,29.36386768
2018,Wagner,49.72752044,19.64835497,35.75174825,34.16893733,48.97218863,20.3933163,28.55822551,46.67472793
2018,Wake Forest,50.46549836,18.78887901,30.49773756,31.92771084,51.54197601,17.54244232,27.74133083,39.00628212
2018,Washington,51.70657157,18.64984201,28.87323944,36.67855323,50.68078669,21.12001976,33.27674024,34.39233485
2018,Washington St.,54.12256267,19.405952,24.64183381,24.73537604,53.47917765,16.40978364,31.22130395,28.51871376
2018,Weber St.,56.05863192,17.44986019,19.28406467,35.04885993,50,15.92807005,26.71232877,31.70731707
2018,West Virginia,50.42122999,16.09096555,36.95035461,31.33951137,49.8980632,23.3529215,30.12718601,44.13863405
2018,Western Carolina,46.84971098,21.66069232,29.19642857,31.79190751,54.38596491,20.90727693,32.53012048,36.08187135
2018,Western Illinois,49.88730278,18.59649905,18.04511278,28.32456799,51.18323191,14.49695133,27.16049383,29.34415145
2018,Western Kentucky,54.21002838,16.57690729,28.9539749,39.97161779,49.40159574,17.92933562,29.27366104,23.93617021
2018,Western Michigan,49.30284439,15.5634547,29.791099,34.13273843,54.05727924,19.64645979,27.30964467,33.65155131
2018,Wichita St.,55.10204082,16.54837444,35.37117904,34.84320557,49.4276795,16.2904777,22.59933775,33.24661811
2018,William & Mary,59.49635922,17.19997365,21.20866591,33.37378641,56.77966102,14.42114782,25.35353535,32.37288136
2018,Winthrop,54.69735183,19.68978592,26.37244349,35.81336696,49.69604863,18.64033033,27.09163347,32.15805471
2018,Wisconsin,50.9039548,16.79592711,28.4490961,32.65536723,51.17816092,18.3660846,27.65306122,30.22988506
2018,Wofford,55.18345952,18.2085698,25.02522704,28.53814793,53.34319527,18.73705072,27.07292707,34.02366864
2018,Wright St.,48.5796949,18.62032467,28.71794872,35.34981589,48.30188679,21.0396708,25.39267016,29.86522911
2018,Wyoming,52.0558777,17.58810478,19.45392491,41.17026885,51.02354145,19.0841045,25.71669477,37.76867963
2018,Xavier,55.86374696,17.24550898,30.228471,41.02189781,49.93156934,15.72039594,23.05319969,25.63868613
2018,Yale,52.69721578,18.83874928,25.44031311,31.0324826,52.47838617,17.75280634,26.69950739,33.83285303
2018,Youngstown St.,47.6178146,19.34501056,34.64435146,28.3790782,58.7182448,19.39031504,29.94594595,39.78060046
2017,Abilene Christian,52.4756189,20.95498585,23.19018405,34.80870218,52.86885246,21.41807946,31.74224344,44.33681073
2017,Air Force,49.8005698,17.89316118,26.49186257,37.37891738,54.60972851,17.47704116,24.56647399,32.63574661
2017,Akron,55.08860759,17.19212726,29.3867121,37.26582278,51.04895105,16.73087507,27.90309106,32.91708292
2017,Alabama,48.2460733,20.38753522,34.09461664,39.05759162,46.13095238,19.78537173,26.59660469,39.93506494
2017,Alabama A&M,44.17786308,19.88310907,29.45812808,39.2834293,53.51382488,14.08386892,36.34538153,33.58294931
2017,Alabama St.,44.29775281,22.04259838,34.54846727,34.5505618,50.34762457,18.03056228,31.75487465,42.58400927
2017,Albany,51.74731183,18.34352103,32.96089385,33.44086022,51.24861265,17.52623544,23.5563703,31.35405105
2017,Alcorn St.,47.93536804,20.40854608,31.90298507,32.79473369,47.31442366,18.55777107,31.16406966,39.77066989
2017,American,50.32425422,20.17654477,21.65605096,30.73929961,52.48691099,20.17654477,27.98264642,41.36125654
2017,Appalachian St.,47.38919247,19.42255257,28.88684453,37.03703704,52.86343612,16.93248173,27.07692308,44.80805538
2017,Arizona,53.66210938,16.61111195,33.27495622,40.52734375,47.73691655,17.37530354,26.04087812,28.61857614
2017,Arizona St.,51.39228139,14.33213899,24.35897436,31.90034196,55.36501715,18.29014249,32.19298246,29.93630573
2017,Arkansas,51.40812558,16.60749277,31.95219124,38.08864266,47.84522706,18.50881788,34.2143906,39.0639481
2017,Arkansas Pine Bluff,45.98630989,25.88233879,29.9047619,32.79402614,52.18978102,23.47691697,35.35564854,58.52687459
2017,Arkansas St.,51.91304348,18.61511951,31.01851852,41.50724638,49.20400943,18.75578792,27.39090065,41.86320755
2017,Army,51.49537792,20.56464123,26.35314996,27.94997281,50.32485111,17.32925586,24.06749556,33.67623173
2017,Auburn,51.06653123,17.90253636,30.32046015,42.45810056,50.5831643,19.88254039,33.27787022,38.79310345
2017,Austin Peay,52.4122807,17.32901749,24.23603793,40.97744361,56.36619718,17.62439847,35.80246914,29.52112676
2017,BYU,51.16731518,18.25133529,29.20353982,42.26653696,47.93198529,16.18881765,24.83985765,31.11213235
2017,Ball St.,53.67043121,19.90141429,27.76327241,35.16427105,48.74938695,17.19875309,28.38154808,35.89995096
2017,Baylor,52.43257536,20.60714245,39.77900552,33.84452671,46.14375656,17.17261871,29.43143813,30.11542497
2017,Belmont,55.74817518,18.47862631,25.72658773,29.44038929,48.34123223,16.03805302,25,31.87203791
2017,Bethune Cookman,46.83510638,17.68136226,30.94245204,28.24468085,53.10208686,19.59412176,35.86142322,39.98871968
2017,Binghamton,48.83354351,18.61852595,23.54124748,30.83228247,52.16992665,17.12698658,28.12182741,32.21271394
2017,Boise St.,51.8,17.91349067,27.70970782,40.45714286,48.31908832,16.67649771,26.43253235,41.88034188
2017,Boston College,51.64893617,20.12768365,25.65905097,29.57446809,53.17934783,17.15378606,24.17279412,39.61956522
2017,Boston University,51.23042506,20.16898337,28.11934901,33.44519016,50.51516886,20.66866539,28.48043676,37.20663995
2017,Bowling Green,47.99472296,17.31687569,28.50082372,35.83113456,53.1284303,20.0488001,28.20754717,34.24807903
2017,Bradley,48.47213901,21.87047089,26.50822669,42.00119832,48.77709839,18.4603143,29.36708861,40.80044469
2017,Brown,50.74193548,19.59419137,27.11157456,44.51612903,57.70470664,21.18559777,29.68568102,39.07156673
2017,Bryant,49.70382337,18.780921,29.16299559,32.79483037,51.48729043,17.57069459,30.59033989,37.42563548
2017,Bucknell,55.32891382,18.86038358,26.77304965,37.22590515,48.01587302,19.6698421,27.92,33.08531746
2017,Buffalo,50.71311026,19.78617797,33.1842576,37.30115195,48.22024472,17.52231322,29.29720576,42.88097887
2017,Butler,54.61011591,15.02583923,27.15231788,37.09167545,50.81654872,19.58570374,27.02456779,37.01687534
2017,Cal Poly,47.26516052,16.09049623,25.55970149,29.42925089,52.63492063,17.67904841,30.32258065,41.14285714
2017,Cal St. Bakersfield,48.28711256,20.77115118,32.70868825,38.00978793,43.60093077,22.81276006,30.55786844,47.1785922
2017,Cal St. Fullerton,49.10040627,20.72526928,30.3286385,39.93035403,49.70414201,19.61992159,27.5334608,42.07100592
2017,Cal St. Northridge,49.66070327,17.86511836,27.67489712,44.97223936,51.89349112,17.81683425,31.90428714,41.71597633
2017,California,48.14233386,18.72132886,32.9707113,37.67660911,45.30095037,16.57799916,24.10130719,34.16050686
2017,Campbell,51.4010989,18.68639846,24.23146474,36.59340659,50.7154213,17.29254123,28.92703863,38.73873874
2017,Canisius,53.12197483,18.22882075,30.20746888,30.92933204,54.47874494,20.76287206,32.19730942,33.75506073
2017,Central Arkansas,49.73849372,19.07990781,28.77882152,35.93096234,55.17241379,15.65750282,31.68067227,32.01970443
2017,Central Connecticut,46.69163546,21.24335342,31.52896486,33.33333333,54.02621723,20.1631829,32.62260128,34.64419476
2017,Central Michigan,51.70940171,14.65068475,26.69983416,34.64052288,53.44412331,15.24867188,34.08333333,32.56262042
2017,Charleston Southern,48.70637786,16.15636507,27.41165234,35.01805054,54.27568602,16.76796249,27.44237102,41.60816847
2017,Charlotte,50.54755043,16.11573606,20.34220532,34.00576369,52.29306488,18.25211606,30.98188751,35.5704698
2017,Chattanooga,51.85651353,19.75811585,31.2371134,40.33983638,50.6748072,21.43857416,32.79220779,37.21079692
2017,Chicago St.,42.44085401,19.55894816,26.09067579,27.75533756,55.00883913,18.29078693,31.12648221,35.47436653
2017,Cincinnati,52.00755786,15.29361301,35.52845528,32.49881908,45.18987342,20.16553959,29.42109437,29.11392405
2017,Clemson,51.08303249,15.77830149,31.38435082,34.34760186,51.91709845,20.10173439,32.20035778,24.19689119
2017,Cleveland St.,46.31193694,18.75727113,28.8869258,29.56081081,52.12046712,22.33690302,32.65097236,41.7947142
2017,Coastal Carolina,48.48551361,18.09420414,30.4558011,29.23617208,50.22532672,16.57048169,26.74750357,32.53717891
2017,Colgate,51.43643032,21.97776003,24.85265226,33.43520782,52.47613365,17.30569825,25.34791252,38.60381862
2017,College of Charleston,49.36393805,15.87823711,25.39543058,42.69911504,48.04129169,18.64354807,28.84141331,31.92165167
2017,Colorado,50.8753862,17.36449027,32.9725229,37.53861998,50.31364349,17.18953319,28.29059829,33.92577104
2017,Colorado St.,48.26442062,16.06782267,31.22977346,38.1827463,46.84368737,16.84739358,28.75,31.81362725
2017,Columbia,49.67658473,18.48155945,28.14814815,29.10737387,51.96143617,20.28597206,31.69690502,34.70744681
2017,Connecticut,48.5117344,18.68503474,29.89031079,34.51631368,45.5549569,16.11762538,30.50288541,32.00431034
2017,Coppin St.,43.86928861,19.06143657,28.04276316,39.96529786,54.38799076,18.91989125,33.10810811,39.95381062
2017,Cornell,52.02020202,20.05865029,21.9279661,29.48232323,51.88124633,15.50668726,27.27272727,31.86360964
2017,Creighton,57.60816723,17.14459418,24.26666667,27.95333009,49.90324141,19.29273483,29.58300551,29.26947267
2017,Dartmouth,50,21.69311812,27.6974416,33.88090349,53.17057705,15.85058256,27.34204793,30.6911858
2017,Davidson,51.58516926,17.41188026,25.13227513,31.54218162,49.65314835,17.05471349,26.9035533,33.3511206
2017,Dayton,53.58191427,16.86832368,25.59923298,43.39401057,47.67035527,20.91114506,27.37226277,35.17763541
2017,DePaul,48.05986696,20.3545115,29.94699647,35.58758315,53.84394722,19.99345587,30.04878049,40.16064257
2017,Delaware,46.80483592,17.90208433,27.19928187,32.18192286,53.22014052,15.18523684,27.52120641,40.04683841
2017,Delaware St.,47.7945444,19.62677549,28.5198556,30.12188044,52.34192037,20.30691127,37.20930233,39.11007026
2017,Denver,54.78028504,19.36106102,28.76712329,34.61995249,51.41176471,15.47926414,24.66410749,39.05882353
2017,Detroit,50.94602115,19.56228286,26.94717995,38.11908737,56.94925029,19.42950718,31.38033764,48.38523645
2017,Drake,47.99885649,17.6538345,26.73992674,29.04516867,53.11262026,17.60533495,31.65048544,30.67345784
2017,Drexel,49.8694517,18.46007067,30.3465765,31.5926893,53.12330255,17.43944176,30.51001821,39.86963607
2017,Duke,54.75524476,16.29532864,31.68155971,39.25407925,47.43127535,17.30169098,29.81549815,31.23028391
2017,Duquesne,48.9373297,19.99350431,29.04318374,37.05722071,49.92211838,17.57138375,30.22861981,33.28141225
2017,East Carolina,45.79855314,20.8361705,30.73089701,37.45130774,44.71544715,17.02301512,31.08848865,27.18495935
2017,East Tennessee St.,55.85365854,20.75395557,30.01876173,42.87262873,48.64204237,21.96984387,27.45762712,38.1314503
2017,Eastern Illinois,47.81341108,17.5421773,29.58801498,26.88046647,49.68112245,20.96878336,32.35887097,39.28571429
2017,Eastern Kentucky,49.41430333,19.92775582,25.1984127,37.42293465,51.37724551,19.20046547,32.93413174,40.53892216
2017,Eastern Michigan,48.7549519,17.07312624,33.61034164,35.31409168,50.44025157,21.45085092,34.95049505,50.75471698
2017,Eastern Washington,54.23592493,17.05860581,27.34962406,34.79892761,51.17370892,14.49539561,27.8111588,36.93270736
2017,Elon,52.07033466,16.62253779,24.21150278,30.68633012,48.60589812,14.91279104,26.74118659,26.43431635
2017,Evansville,48.7819732,17.93413476,27.13026445,45.79780755,49.64476021,18.45602757,27.14552239,40.91178212
2017,FIU,49.69951923,19.21273414,29.73251029,28.54567308,53.21384425,16.7794591,28.01268499,36.65018541
2017,Fairfield,51.23655914,18.57039228,24.40106477,27.20430108,49.47089947,17.49902349,28.18104184,31.95767196
2017,Fairleigh Dickinson,49.48328267,18.9045199,27.38095238,36.10942249,51.76721511,19.39554639,34.16583417,43.99756246
2017,Florida,51.53374233,16.91821554,32.07401696,40.16045304,45.75289575,21.00056917,29.54719877,34.02509653
2017,Florida A&M,46.51442308,18.42020791,26.32058288,37.56009615,53.22391559,18.86466333,34.72356935,33.93903869
2017,Florida Atlantic,46.03640634,16.60892667,26.85609533,30.41691133,51.05868119,17.71955398,30.93093093,35.87416818
2017,Florida Gulf Coast,53.78244064,17.86761085,33.69036027,33.73826615,49.32735426,17.39864469,29.57998213,35.93049327
