Season,Date,School 1,School 2,Outcome,PTS,OPP,MOV,OT,eFGPct_1,TOPct_1,ORPct_1,FTRate_1,eFGPctD_1,TOPctD_1,ORPctD_1,FTRateD_1,eFGPct_2,TOPct_2,ORPct_2,FTRate_2,eFGPctD_2,TOPctD_2,ORPctD_2,FTRateD_2,AdjTempo_1,AdjOE_1,AdjDE_1,AdjEM_1,seed_1,AdjTempo_2,AdjOE_2,AdjDE_2,AdjEM_2,seed_2
2018,2018-03-31,Villanova,Kansas,W,95,79,16,,59.50819672,15.04551268,29.56989247,29.42622951,48.47980008,18.19622004,27.0963271,26.697209499999996,57.50211327,16.60710628,29.39814815,27.0498732,49.13187267,18.24596545,31.16883117,24.59694088,68.277,127.384,95.9749,31.4091,1.0,68.4279,120.93299999999999,97.6938,23.2388,1.0
2018,2018-03-25,Villanova,Texas Tech,W,71,59,12,,59.50819672,15.04551268,29.56989247,29.42622951,48.47980008,18.19622004,27.0963271,26.697209499999996,52.00381679,17.88565953,32.95546559,39.26526718,46.33964143,21.77726458,28.60447186,37.94820717,68.277,127.384,95.9749,31.4091,1.0,66.5709,114.03,92.0873,21.9424,3.0
2018,2018-03-25,Kansas,Duke,W,85,81,4,1.0,57.50211327,16.60710628,29.39814815,27.0498732,49.13187267,18.24596545,31.16883117,24.59694088,55.922202799999994,17.50189049,38.78029711,34.57167832,46.38324873,17.27360496,29.96587031,22.25042301,68.4279,120.93299999999999,97.6938,23.2388,1.0,70.0021,122.602,93.46700000000001,29.1348,2.0
2018,2018-03-24,Kansas State,Loyola (IL),L,62,78,-16,,52.56916996,17.14042588,25.91645354,33.7944664,49.14098029,21.59774703,31.88879804,36.78625568,57.66384778,19.10516591,22.11350294,32.2410148,47.39151633,19.43456532,25.87959343,25.20721599,65.5437,112.178,97.4236,14.7543,9.0,65.3221,111.331,96.1911,15.1402,11.0
2018,2018-03-24,Michigan,Florida State,W,58,54,4,,53.90693591,14.03151433,25.45045045,30.68481124,47.71256932,19.50078739,24.88653555,29.89833641,53.2,17.82773366,32.2528363,36.98823529,48.3560357,19.35247404,29.78723404,32.36261155,64.3592,115.9,92.7095,23.1909,3.0,71.6051,115.822,99.9984,15.8239,9.0
2018,2018-03-23,Kansas,Clemson,W,80,76,4,,57.50211327,16.60710628,29.39814815,27.0498732,49.13187267,18.24596545,31.16883117,24.59694088,52.91730086,17.40336717,27.2410792,33.48554033,47.22085588,17.36133005,26.29107981,27.15199213,68.4279,120.93299999999999,97.6938,23.2388,1.0,65.6205,113.774,93.5052,20.2693,5.0
2018,2018-03-23,Villanova,West Virginia,W,90,78,12,,59.50819672,15.04551268,29.56989247,29.42622951,48.47980008,18.19622004,27.0963271,26.697209499999996,50.42122999,16.09096555,36.95035461,31.33951137,49.8980632,23.3529215,30.12718601,44.13863405,68.277,127.384,95.9749,31.4091,1.0,69.0413,119.15100000000001,97.3766,21.7748,5.0
2018,2018-03-23,Duke,Syracuse,W,69,65,4,,55.922202799999994,17.50189049,38.78029711,34.57167832,46.38324873,17.27360496,29.96587031,22.25042301,46.91729323,19.16730332,34.74842767,40.45112782,46.21212121,19.49992464,30.35048471,31.37829912,70.0021,122.602,93.46700000000001,29.1348,2.0,63.3993,107.705,94.1122,13.5929,11.0
2018,2018-03-23,Purdue,Texas Tech,L,65,78,-13,,57.67763472,15.80808431,28.00702371,35.6223176,46.9959035,17.70980874,28.02359882,24.1693218,52.00381679,17.88565953,32.95546559,39.26526718,46.33964143,21.77726458,28.60447186,37.94820717,67.2291,123.24799999999999,96.5818,26.6663,2.0,66.5709,114.03,92.0873,21.9424,3.0
2018,2018-03-22,Michigan,Texas A&M,W,99,72,27,,53.90693591,14.03151433,25.45045045,30.68481124,47.71256932,19.50078739,24.88653555,29.89833641,51.46226415,19.17274645,33.98898505,32.02830189,46.87071722,15.2574698,27.38944365,27.54682503,64.3592,115.9,92.7095,23.1909,3.0,69.0256,111.204,94.2949,16.9086,7.0
2018,2018-03-22,Nevada,Loyola (IL),L,68,69,-1,,54.78105451,13.52458434,26.5940902,36.282395,49.44395018,17.95701114,29.26652142,30.11565836,57.66384778,19.10516591,22.11350294,32.2410148,47.39151633,19.43456532,25.87959343,25.20721599,69.4886,119.90100000000001,101.72,18.1814,7.0,65.3221,111.331,96.1911,15.1402,11.0
2018,2018-03-22,Kentucky,Kansas State,L,58,61,-3,,51.79669031,18.58533169,35.65076799,43.97163121,46.76628011,16.84657925,30.97902098,32.33719893,52.56916996,17.14042588,25.91645354,33.7944664,49.14098029,21.59774703,31.88879804,36.78625568,68.5818,116.426,96.01899999999999,20.4069,5.0,65.5437,112.178,97.4236,14.7543,9.0
2018,2018-03-22,Gonzaga,Florida State,L,60,75,-15,,57.01017249,16.07332498,33.04,32.06545776,47.10743802,17.41276873,23.13810557,29.06336088,53.2,17.82773366,32.2528363,36.98823529,48.3560357,19.35247404,29.78723404,32.36261155,68.9851,119.824,95.0891,24.7352,4.0,71.6051,115.822,99.9984,15.8239,9.0
2018,2018-03-18,Purdue,Butler,W,76,73,3,,57.67763472,15.80808431,28.00702371,35.6223176,46.9959035,17.70980874,28.02359882,24.1693218,53.99071926,15.73369415,27.59795571,26.07888631,51.89355169,19.47597946,24.58874459,35.26100307,67.2291,123.24799999999999,96.5818,26.6663,2.0,67.8456,115.758,97.8916,17.8667,10.0
2018,2018-03-18,Michigan State,Syracuse,L,53,55,-2,,56.91382766,19.20331351,37.02010969,35.87174349,42.69449715,14.60121224,26.5625,30.69259962,46.91729323,19.16730332,34.74842767,40.45112782,46.21212121,19.49992464,30.35048471,31.37829912,67.1449,119.98299999999999,93.6364,26.3461,3.0,63.3993,107.705,94.1122,13.5929,11.0
2018,2018-03-18,North Carolina,Texas A&M,L,65,86,-21,,52.02730658,16.71628335,37.43589744,28.00992966,50.08707009,16.26550717,25.47501759,25.99042229,51.46226415,19.17274645,33.98898505,32.02830189,46.87071722,15.2574698,27.38944365,27.54682503,70.9501,121.959,96.9241,25.0348,2.0,69.0256,111.204,94.2949,16.9086,7.0
2018,2018-03-18,Cincinnati,Nevada,L,73,75,-2,,51.19047619,17.02619617,38.50482315,36.0,43.28774063,21.60855514,28.20906995,26.79837893,54.78105451,13.52458434,26.5940902,36.282395,49.44395018,17.95701114,29.26652142,30.11565836,64.6798,113.155,86.15799999999999,26.9966,2.0,69.4886,119.90100000000001,101.72,18.1814,7.0
2018,2018-03-18,Auburn,Clemson,L,53,84,-31,,50.80875357,16.42982012,32.0977918,39.77164605,49.69403366,20.67752972,28.0,38.09280979,52.91730086,17.40336717,27.2410792,33.48554033,47.22085588,17.36133005,26.29107981,27.15199213,72.2946,118.196,97.5614,20.6348,4.0,65.6205,113.774,93.5052,20.2693,5.0
2018,2018-03-18,Kansas State,Maryland-Baltimore County,W,50,43,7,,52.56916996,17.14042588,25.91645354,33.7944664,49.14098029,21.59774703,31.88879804,36.78625568,52.20241217,17.23112179,25.9382819,30.25694809,51.61725067,20.66853227,28.29181495,30.78167116,65.5437,112.178,97.4236,14.7543,9.0,68.1857,103.389,105.29700000000001,-1.9086,16.0
2018,2018-03-18,Xavier,Florida State,L,70,75,-5,,55.86374696,17.24550898,30.228471000000003,41.02189781,49.93156934,15.72039594,23.05319969,25.63868613,53.2,17.82773366,32.2528363,36.98823529,48.3560357,19.35247404,29.78723404,32.36261155,70.4307,120.74,99.0492,21.6909,1.0,71.6051,115.822,99.9984,15.8239,9.0
2018,2018-03-18,West Virginia,Marshall,W,94,71,23,,50.42122999,16.09096555,36.95035461,31.33951137,49.8980632,23.3529215,30.12718601,44.13863405,54.72003702,17.20036938,22.56778309,33.08653401,49.84952709,18.39432127,32.38636364,28.84780739,69.0413,119.15100000000001,97.3766,21.7748,5.0,74.8308,109.32799999999999,103.944,5.38402,13.0
2018,2018-03-17,Villanova,Alabama,W,81,58,23,,59.50819672,15.04551268,29.56989247,29.42622951,48.47980008,18.19622004,27.0963271,26.697209499999996,51.87341772,20.31854166,29.339853299999998,41.92405063,47.81783681,18.69464262,30.88888889,36.480075899999996,68.277,127.384,95.9749,31.4091,1.0,68.7962,108.459,94.6334,13.8252,9.0
2018,2018-03-17,Duke,Rhode Island,W,87,62,25,,55.922202799999994,17.50189049,38.78029711,34.57167832,46.38324873,17.27360496,29.96587031,22.25042301,51.14503817,15.31952607,30.99601594,30.05725191,50.33482143,22.62056741,27.99263352,40.625,70.0021,122.602,93.46700000000001,29.1348,2.0,68.6547,111.71,97.32799999999999,14.3818,7.0
2018,2018-03-17,Kentucky,Buffalo,W,95,75,20,,51.79669031,18.58533169,35.65076799,43.97163121,46.76628011,16.84657925,30.97902098,32.33719893,54.80599647,16.47267753,31.93597561,29.85008818,48.82019821,18.12378507,29.11877395,39.54695611,68.5818,116.426,96.01899999999999,20.4069,5.0,72.8022,114.28399999999999,103.791,10.4931,13.0
2018,2018-03-17,Tennessee,Loyola (IL),L,62,63,-1,,50.77037773,17.86385163,33.41604632,35.53677932,46.6875326,20.44606715,31.10932476,37.55868545,57.66384778,19.10516591,22.11350294,32.2410148,47.39151633,19.43456532,25.87959343,25.20721599,66.1739,114.839,92.6901,22.1486,3.0,65.3221,111.331,96.1911,15.1402,11.0
2018,2018-03-17,Gonzaga,Ohio State,W,90,84,6,,57.01017249,16.07332498,33.04,32.06545776,47.10743802,17.41276873,23.13810557,29.06336088,54.06565657,17.10152692,30.17163505,31.11111111,48.71399177,17.91588535,25.16447368,29.52674897,68.9851,119.824,95.0891,24.7352,4.0,66.3996,116.15,95.0408,21.1094,5.0
2018,2018-03-17,Kansas,Seton Hall,W,83,79,4,,57.50211327,16.60710628,29.39814815,27.0498732,49.13187267,18.24596545,31.16883117,24.59694088,52.87023637,17.765166699999998,34.26688633,35.16642547,50.26737968,17.72404363,28.39805825,29.800680600000003,68.4279,120.93299999999999,97.6938,23.2388,1.0,69.3438,116.335,98.9994,17.3352,8.0
2018,2018-03-17,Texas Tech,Florida,W,69,66,3,,52.00381679,17.88565953,32.95546559,39.26526718,46.33964143,21.77726458,28.60447186,37.94820717,50.70217918,14.21140529,28.85220126,32.59079903,48.63823227,19.99808529,30.576441100000004,32.32271326,66.5709,114.03,92.0873,21.9424,3.0,66.7986,115.14,96.4262,18.7137,6.0
2018,2018-03-17,Michigan,Houston,W,64,63,1,,53.90693591,14.03151433,25.45045045,30.68481124,47.71256932,19.50078739,24.88653555,29.89833641,53.26718296,17.47117309,33.83084577,32.62342691,45.54848967,19.10125861,25.76590731,41.60042395,64.3592,115.9,92.7095,23.1909,3.0,68.2176,115.787,95.2473,20.5396,6.0
2018,2018-03-16,Purdue,Cal State Fullerton,W,74,48,26,,57.67763472,15.80808431,28.00702371,35.6223176,46.9959035,17.70980874,28.02359882,24.1693218,51.64870006,20.70280577,26.00422833,45.59289791,48.19897084,18.23931401,28.94009217,35.16295026,67.2291,123.24799999999999,96.5818,26.6663,2.0,69.5384,104.984,103.669,1.3154,15.0
2018,2018-03-16,Texas A&M,Providence,W,73,69,4,,51.46226415,19.17274645,33.98898505,32.02830189,46.87071722,15.2574698,27.38944365,27.54682503,49.60726559,17.386118399999997,28.87323944,38.63524791,50.29211295,18.9629989,29.021827000000002,31.84031159,69.0256,111.204,94.2949,16.9086,7.0,67.0963,108.926,97.0075,11.9189,10.0
2018,2018-03-16,Wichita State,Marshall,L,75,81,-6,,55.10204082,16.54837444,35.37117904,34.84320557,49.427679499999996,16.2904777,22.59933775,33.24661811,54.72003702,17.20036938,22.56778309,33.08653401,49.84952709,18.39432127,32.38636364,28.84780739,68.6357,121.925,101.85700000000001,20.067999999999998,4.0,74.8308,109.32799999999999,103.944,5.38402,13.0
2018,2018-03-16,Cincinnati,Georgia State,W,68,53,15,,51.19047619,17.02619617,38.50482315,36.0,43.28774063,21.60855514,28.20906995,26.79837893,53.86447856,16.71807698,25.63405797,30.86289042,47.07475623,20.58635543,33.36058872,38.56988082,64.6798,113.155,86.15799999999999,26.9966,2.0,66.8969,109.045,101.835,7.209210000000001,15.0
2018,2018-03-16,North Carolina,Lipscomb,W,84,66,18,,52.02730658,16.71628335,37.43589744,28.00992966,50.08707009,16.26550717,25.47501759,25.99042229,51.54015402,19.96262363,27.4473925,40.59405941,51.99667221,19.91978538,24.26199262,38.4359401,70.9501,121.959,96.9241,25.0348,2.0,74.8966,103.79299999999999,103.43,0.36362300000000003,15.0
2018,2018-03-16,Arkansas,Butler,L,62,79,-17,,53.77536574,15.11912261,28.84141331,37.42331288,50.41913215,19.4445409,31.683958500000003,40.82840237,53.99071926,15.73369415,27.59795571,26.07888631,51.89355169,19.47597946,24.58874459,35.26100307,69.6899,117.32,101.685,15.635,7.0,67.8456,115.758,97.8916,17.8667,10.0
2018,2018-03-16,Nevada,Texas,W,87,83,4,1.0,54.78105451,13.52458434,26.5940902,36.282395,49.44395018,17.95701114,29.26652142,30.11565836,49.97512438,16.96128058,29.39739414,32.98507463,48.29881657,18.02136061,29.05349794,26.23274162,69.4886,119.90100000000001,101.72,18.1814,7.0,65.2086,109.37200000000001,93.914,15.4577,10.0
2018,2018-03-16,West Virginia,Murray State,W,85,68,17,,50.42122999,16.09096555,36.95035461,31.33951137,49.8980632,23.3529215,30.12718601,44.13863405,54.95548961,17.55131974,32.85272915,37.32937685,47.15116279,18.04433434,27.60849492,30.46511628,69.0413,119.15100000000001,97.3766,21.7748,5.0,67.3002,113.139,100.444,12.6951,12.0
2018,2018-03-16,Creighton,Kansas State,L,59,69,-10,,57.4102175,15.55897758,22.51407129,26.45422357,50.12315271,15.8147416,24.56861134,24.82758621,52.56916996,17.14042588,25.91645354,33.7944664,49.14098029,21.59774703,31.88879804,36.78625568,70.8444,116.454,99.1744,17.2792,8.0,65.5437,112.178,97.4236,14.7543,9.0
2018,2018-03-16,Auburn,College of Charleston,W,62,58,4,,50.80875357,16.42982012,32.0977918,39.77164605,49.69403366,20.67752972,28.0,38.09280979,52.734375,15.14353361,25.45629203,36.55133929,49.86126526,17.78323213,27.9344859,32.0754717,72.2946,118.196,97.5614,20.6348,4.0,64.6463,109.887,105.15299999999999,4.73418,13.0
2018,2018-03-16,Michigan State,Bucknell,W,82,78,4,,56.91382766,19.20331351,37.02010969,35.87174349,42.69449715,14.60121224,26.5625,30.69259962,53.90243902,17.00471813,27.03826955,42.53658537,47.8484565,17.04363053,27.52084913,34.51824135,67.1449,119.98299999999999,93.6364,26.3461,3.0,71.4452,109.182,102.368,6.8137,14.0
2018,2018-03-16,Xavier,Texas Southern,W,102,83,19,,55.86374696,17.24550898,30.228471000000003,41.02189781,49.93156934,15.72039594,23.05319969,25.63868613,50.45002369,17.20716015,28.52760736,42.91804832,51.20689655,16.18156783,32.46187364,31.20689655,70.4307,120.74,99.0492,21.6909,1.0,71.5742,105.281,112.94,-7.659,16.0
2018,2018-03-16,Clemson,New Mexico State,W,79,68,11,,52.91730086,17.40336717,27.2410792,33.48554033,47.22085588,17.36133005,26.29107981,27.15199213,51.64490862,17.38660472,33.83128295,29.08616188,46.01490826,18.99647553,22.52650177,33.02752294,65.6205,113.774,93.5052,20.2693,5.0,68.2276,108.45700000000001,94.9001,13.5573,12.0
2018,2018-03-16,Missouri,Florida State,L,54,67,-13,,54.07147042,20.82325571,30.29411765,38.31282953,46.72650475,16.03206413,27.85654712,30.306230199999998,53.2,17.82773366,32.2528363,36.98823529,48.3560357,19.35247404,29.78723404,32.36261155,65.6199,113.275,97.803,15.4717,8.0,71.6051,115.822,99.9984,15.8239,9.0
2018,2018-03-16,Texas Christian,Syracuse,L,52,57,-5,,56.56360872,17.82144528,34.23255814,34.16117587,52.34933606,17.43864574,26.11012433,30.54136874,46.91729323,19.16730332,34.74842767,40.45112782,46.21212121,19.49992464,30.35048471,31.37829912,68.7039,120.625,101.705,18.9201,6.0,63.3993,107.705,94.1122,13.5929,11.0
2018,2018-03-16,Virginia,Maryland-Baltimore County,L,54,74,-20,,52.68438178,14.03491791,27.01149425,24.45770065,44.30416911,20.90718806,25.56869882,26.247798,52.20241217,17.23112179,25.9382819,30.25694809,51.61725067,20.66853227,28.29181495,30.78167116,59.1912,116.52799999999999,84.3753,32.1527,1.0,68.1857,103.389,105.29700000000001,-1.9086,16.0
2018,2018-03-15,Rhode Island,Oklahoma,W,83,78,5,1.0,51.14503817,15.31952607,30.99601594,30.05725191,50.33482143,22.62056741,27.99263352,40.625,53.54025218,17.33184525,28.30820771,33.17167798,51.010565,16.76623724,29.96108949,25.677537899999997,68.6547,111.71,97.32799999999999,14.3818,7.0,75.8225,115.12799999999999,100.709,14.419,10.0
2018,2018-03-15,Tennessee,Wright State,W,73,47,26,,50.77037773,17.86385163,33.41604632,35.53677932,46.6875326,20.44606715,31.10932476,37.55868545,48.5796949,18.62032467,28.71794872,35.34981589,48.30188679,21.0396708,25.39267016,29.86522911,66.1739,114.839,92.6901,22.1486,3.0,68.2124,101.068,98.251,2.8167400000000002,14.0
2018,2018-03-15,Gonzaga,North Carolina-Greensboro,W,68,64,4,,57.01017249,16.07332498,33.04,32.06545776,47.10743802,17.41276873,23.13810557,29.06336088,51.69043846,19.78291821,33.74777975,25.99049128,47.62340037,21.39690921,23.85496183,39.30530165,68.9851,119.824,95.0891,24.7352,4.0,64.9776,105.67200000000001,96.6156,9.0562,13.0
2018,2018-03-15,Duke,Iona,W,89,67,22,,55.922202799999994,17.50189049,38.78029711,34.57167832,46.38324873,17.27360496,29.96587031,22.25042301,53.87578238,15.95862877,24.41275168,30.13962446,52.45004757,18.74633861,30.81914031,28.63939106,70.0021,122.602,93.46700000000001,29.1348,2.0,70.6965,110.26100000000001,107.38799999999999,2.87263,15.0
2018,2018-03-15,Kansas,Pennsylvania,W,76,60,16,,57.50211327,16.60710628,29.39814815,27.0498732,49.13187267,18.24596545,31.16883117,24.59694088,52.89124668,16.65335051,23.75215146,33.36870027,47.0,16.91423851,22.64631043,31.78947368,68.4279,120.93299999999999,97.6938,23.2388,1.0,68.8538,103.553,99.8577,3.69539,16.0
2018,2018-03-15,Miami (FL),Loyola (IL),L,62,64,-2,,53.08346624,16.77177589,29.09423605,29.08027645,48.967952200000006,18.82826067,28.18428184,28.08256382,57.66384778,19.10516591,22.11350294,32.2410148,47.39151633,19.43456532,25.87959343,25.20721599,67.0632,113.309,97.5988,15.7103,6.0,65.3221,111.331,96.1911,15.1402,11.0
2018,2018-03-15,Ohio State,South Dakota State,W,81,73,8,,54.06565657,17.10152692,30.17163505,31.11111111,48.71399177,17.91588535,25.16447368,29.52674897,54.26765016,13.95443832,24.57551385,35.35300316,50.0,14.21939601,23.28308208,25.57905337,66.3996,116.15,95.0408,21.1094,5.0,70.2629,114.62899999999999,104.038,10.5907,12.0
2018,2018-03-15,Seton Hall,North Carolina State,W,94,83,11,,52.87023637,17.765166699999998,34.26688633,35.16642547,50.26737968,17.72404363,28.39805825,29.800680600000003,53.38364167,16.75743611,33.41666667,34.22590068,51.61372951,20.40217847,31.95785777,33.65778689,69.3438,116.335,98.9994,17.3352,8.0,71.3548,116.426,101.294,15.1323,9.0
2018,2018-03-15,Villanova,Radford,W,87,61,26,,59.50819672,15.04551268,29.56989247,29.42622951,48.47980008,18.19622004,27.0963271,26.697209499999996,49.25253604,18.74346026,31.97219809,31.17992525,50.05583473,20.24475684,27.96688132,31.71412619,68.277,127.384,95.9749,31.4091,1.0,62.7351,103.581,103.62899999999999,-0.0477779,16.0
2018,2018-03-15,Houston,San Diego State,W,67,65,2,,53.26718296,17.47117309,33.83084577,32.62342691,45.54848967,19.10125861,25.76590731,41.60042395,51.67539267,17.00861533,31.63082437,35.13089005,48.59002169,18.96260769,25.11013216,29.55531453,68.2176,115.787,95.2473,20.5396,6.0,68.6523,111.286,97.1358,14.1504,11.0
2018,2018-03-15,Kentucky,Davidson,W,78,73,5,,51.79669031,18.58533169,35.65076799,43.97163121,46.76628011,16.84657925,30.97902098,32.33719893,57.39060832,14.467875,22.6284585,24.59978655,51.20481928,16.16727619,23.37545126,29.5728368,68.5818,116.426,96.01899999999999,20.4069,5.0,64.1645,117.399,102.494,14.9051,12.0
2018,2018-03-15,Texas Tech,Stephen F. Austin,W,70,60,10,,52.00381679,17.88565953,32.95546559,39.26526718,46.33964143,21.77726458,28.60447186,37.94820717,53.10576385,20.70409472,31.96261682,40.51482932,49.62097284,25.94676249,28.70905588,50.22109918,66.5709,114.03,92.0873,21.9424,3.0,71.1416,104.98299999999999,99.4206,5.56289,14.0
2018,2018-03-15,Arizona,Buffalo,L,68,89,-21,,56.29056415,17.51785888,33.27049953,36.99450824,49.85344406,16.65632484,25.12155592,31.16756229,54.80599647,16.47267753,31.93597561,29.85008818,48.82019821,18.12378507,29.11877395,39.54695611,67.313,119.012,99.6425,19.3692,4.0,72.8022,114.28399999999999,103.791,10.4931,13.0
2018,2018-03-15,Florida,St. Bonaventure,W,77,62,15,,50.70217918,14.21140529,28.85220126,32.59079903,48.63823227,19.99808529,30.576441100000004,32.32271326,51.63348647,16.34880232,29.32651321,40.530883100000004,49.03495044,20.40464331,29.12223134,38.44548774,66.7986,115.14,96.4262,18.7137,6.0,69.2408,112.288,101.09299999999999,11.1954,11.0
2018,2018-03-15,Michigan,Montana,W,61,47,14,,53.90693591,14.03151433,25.45045045,30.68481124,47.71256932,19.50078739,24.88653555,29.89833641,51.21052632,17.44372192,33.510638300000004,38.31578947,48.38430467,21.19743423,26.13430127,41.43104443,64.3592,115.9,92.7095,23.1909,3.0,67.9708,110.14399999999999,99.3132,10.8304,14.0
2018,2018-03-15,Virginia Tech,Alabama,L,83,86,-3,,57.66756032,16.98277064,23.90670554,36.51474531,50.38167939,18.56954466,29.4317218,29.36386768,51.87341772,20.31854166,29.339853299999998,41.92405063,47.81783681,18.69464262,30.88888889,36.480075899999996,68.6757,115.016,98.3773,16.6388,8.0,68.7962,108.459,94.6334,13.8252,9.0
2017,2017-04-03,Gonzaga,North Carolina,L,65,71,-6,,56.64182376,16.2242422,30.0,39.01797457,41.12130054,17.09339804,26.19047619,26.92788662,51.65434021,16.23247731,41.25168237,34.33242507,48.10263044,18.59677291,24.98269896,31.56532988,70.02199999999999,120.711,87.6571,33.0538,1.0,70.6955,122.075,94.0654,28.0091,1.0
2017,2017-04-01,Gonzaga,South Carolina,W,77,73,4,,56.64182376,16.2242422,30.0,39.01797457,41.12130054,17.09339804,26.19047619,26.92788662,47.27699531,18.37708362,33.88429752,40.328638500000004,45.54273728,24.3064418,31.55770783,44.52018878,70.02199999999999,120.711,87.6571,33.0538,1.0,68.211,105.546,88.5163,17.0302,7.0
2017,2017-04-01,North Carolina,Oregon,W,77,76,1,,51.65434021,16.23247731,41.25168237,34.33242507,48.10263044,18.59677291,24.98269896,31.56532988,55.49001815,17.07002721,32.35294118,34.43738657,46.41744548,19.28493007,29.54708843,26.30173565,70.6955,122.075,94.0654,28.0091,1.0,66.7169,117.728,93.9002,23.8276,3.0
2017,2017-03-26,Florida,South Carolina,L,70,77,-7,,51.53374233,16.91821554,32.07401696,40.16045304,45.75289575,21.00056917,29.54719877,34.02509653,47.27699531,18.37708362,33.88429752,40.328638500000004,45.54273728,24.3064418,31.55770783,44.52018878,68.8208,115.851,89.4618,26.3891,4.0,68.211,105.546,88.5163,17.0302,7.0
2017,2017-03-26,North Carolina,Kentucky,W,75,73,2,,51.65434021,16.23247731,41.25168237,34.33242507,48.10263044,18.59677291,24.98269896,31.56532988,52.90066778,15.66028148,33.49964362,40.94323873,47.48809008,19.23068425,27.658095899999996,33.52100476,70.6955,122.075,94.0654,28.0091,1.0,72.7658,119.139,91.8728,27.2664,2.0
2017,2017-03-25,Gonzaga,Xavier,W,83,59,24,,56.64182376,16.2242422,30.0,39.01797457,41.12130054,17.09339804,26.19047619,26.92788662,51.88547486,18.38090386,34.53292496,41.06145251,51.5625,17.45801329,25.54012346,33.39552239,70.02199999999999,120.711,87.6571,33.0538,1.0,67.1917,114.744,99.4255,15.3189,11.0
2017,2017-03-25,Kansas,Oregon,L,60,74,-14,,56.087551299999994,17.58826677,34.10358566,35.97811218,48.09090909,18.62967731,29.68636032,30.0,55.49001815,17.07002721,32.35294118,34.43738657,46.41744548,19.28493007,29.54708843,26.30173565,70.2533,120.833,94.8585,25.975,1.0,66.7169,117.728,93.9002,23.8276,3.0
2017,2017-03-24,Baylor,South Carolina,L,50,70,-20,,52.43257536,20.60714245,39.77900552,33.84452671,46.14375656,17.17261871,29.43143813,30.11542497,47.27699531,18.37708362,33.88429752,40.328638500000004,45.54273728,24.3064418,31.55770783,44.52018878,63.0844,117.289,92.281,25.0078,3.0,68.211,105.546,88.5163,17.0302,7.0
2017,2017-03-24,Florida,Wisconsin,W,84,83,1,1.0,51.53374233,16.91821554,32.07401696,40.16045304,45.75289575,21.00056917,29.54719877,34.02509653,52.08333333,17.01000528,35.79766537,32.91198502,47.54139488,19.5346046,25.82995951,28.04816859,68.8208,115.851,89.4618,26.3891,4.0,63.2884,113.589,91.2963,22.2926,8.0
2017,2017-03-24,Kentucky,UCLA,W,86,75,11,,52.90066778,15.66028148,33.49964362,40.94323873,47.48809008,19.23068425,27.658095899999996,33.52100476,59.78448276,15.13278646,29.11714771,26.81034483,48.71362294,15.84447691,28.58122001,25.39013075,72.7658,119.139,91.8728,27.2664,2.0,73.179,122.757,99.8057,22.9515,3.0
2017,2017-03-24,North Carolina,Butler,W,92,80,12,,51.65434021,16.23247731,41.25168237,34.33242507,48.10263044,18.59677291,24.98269896,31.56532988,54.61011591,15.02583923,27.15231788,37.09167545,50.81654872,19.58570374,27.02456779,37.01687534,70.6955,122.075,94.0654,28.0091,1.0,65.3305,117.971,97.0613,20.9097,4.0
2017,2017-03-23,Arizona,Xavier,L,71,73,-2,,53.66210938,16.61111195,33.27495622,40.52734375,47.73691655,17.37530354,26.04087812,28.61857614,51.88547486,18.38090386,34.53292496,41.06145251,51.5625,17.45801329,25.54012346,33.39552239,65.6678,117.585,94.8418,22.7427,2.0,67.1917,114.744,99.4255,15.3189,11.0
2017,2017-03-23,Gonzaga,West Virginia,W,61,58,3,,56.64182376,16.2242422,30.0,39.01797457,41.12130054,17.09339804,26.19047619,26.92788662,51.28589799,16.95341537,37.8992193,38.87698243,48.81930185,27.57258763,31.86549239,42.45379877,70.02199999999999,120.711,87.6571,33.0538,1.0,69.8998,116.47200000000001,89.6731,26.7991,4.0
2017,2017-03-23,Kansas,Purdue,W,98,66,32,,56.087551299999994,17.58826677,34.10358566,35.97811218,48.09090909,18.62967731,29.68636032,30.0,55.65068493,18.37557865,30.79677708,33.26810176,47.69230769,16.59859962,24.41860465,22.89044289,70.2533,120.833,94.8585,25.975,1.0,68.8912,116.912,92.6889,24.2236,4.0
2017,2017-03-23,Oregon,Michigan,W,69,68,1,,55.49001815,17.07002721,32.35294118,34.43738657,46.41744548,19.28493007,29.54708843,26.30173565,56.96050096,14.22767344,24.69135802,30.05780347,51.8913676,19.58349304,29.991575399999995,27.20659554,66.7169,117.728,93.9002,23.8276,3.0,62.8409,121.59200000000001,98.9742,22.618000000000002,7.0
2017,2017-03-19,Baylor,Southern California,W,82,78,4,,52.43257536,20.60714245,39.77900552,33.84452671,46.14375656,17.17261871,29.43143813,30.11542497,52.19728845,15.71453249,31.00961538,36.79289388,50.089166299999995,17.84665499,31.31699847,23.98573339,63.0844,117.289,92.281,25.0078,3.0,68.8968,112.508,100.16799999999999,12.3407,11.0
2017,2017-03-19,Duke,South Carolina,L,81,88,-7,,54.75524476,16.29532864,31.68155971,39.25407925,47.43127535,17.30169098,29.81549815,31.23028391,47.27699531,18.37708362,33.88429752,40.328638500000004,45.54273728,24.3064418,31.55770783,44.52018878,67.9699,120.988,95.8991,25.0887,2.0,68.211,105.546,88.5163,17.0302,7.0
